id_subsistema;nom_subsistema;ear_data;ear_max_subsistema;ear_verif_subsistema_mwmes;ear_verif_subsistema_percentual
N;NORTE;2017-03-24;15041.00000000;9562.00000000;63.56999969
SE;SUDESTE;2017-03-24;203343.00000000;84229.00000000;41.41999817
S;SUL;2017-03-24;20100.00000000;9334.00000000;46.43999863
NE;NORDESTE;2017-03-25;51809.00000000;11146.00000000;21.51000023
N;NORTE;2017-03-25;15041.00000000;9599.00000000;63.81999969
SE;SUDESTE;2017-03-25;203343.00000000;84273.00000000;41.43999863
S;SUL;2017-03-25;20100.00000000;9262.00000000;46.08000183
NE;NORDESTE;2017-03-26;51809.00000000;11158.00000000;21.54000092
N;NORTE;2017-03-26;15041.00000000;9584.00000000;63.72000122
SE;SUDESTE;2017-03-26;203343.00000000;84504.00000000;41.56000137
S;SUL;2017-03-26;20100.00000000;9262.00000000;46.08000183
NE;NORDESTE;2017-03-27;51809.00000000;11154.00000000;21.53000069
N;NORTE;2017-03-27;15041.00000000;9576.00000000;63.66999817
SE;SUDESTE;2017-03-27;203343.00000000;84406.00000000;41.50999832
S;SUL;2017-03-27;20100.00000000;9167.00000000;45.61000061
NE;NORDESTE;2017-03-28;51809.00000000;11162.00000000;21.54000092
N;NORTE;2017-03-28;15041.00000000;9609.00000000;63.88999939
SE;SUDESTE;2017-03-28;203343.00000000;84358.00000000;41.49000168
S;SUL;2017-03-28;20100.00000000;9041.00000000;44.97999954
NE;NORDESTE;2017-03-29;51809.00000000;11127.00000000;21.47999954
N;NORTE;2017-03-29;15041.00000000;9640.00000000;64.08999634
SE;SUDESTE;2017-03-29;203343.00000000;84346.00000000;41.47999954
S;SUL;2017-03-29;20100.00000000;8947.00000000;44.50999832
NE;NORDESTE;2017-03-30;51809.00000000;11120.00000000;21.45999908
N;NORTE;2017-03-30;15041.00000000;9637.00000000;64.06999969
SE;SUDESTE;2017-03-30;203343.00000000;84302.00000000;41.45999908
S;SUL;2017-03-30;20100.00000000;8839.00000000;43.97999954
NE;NORDESTE;2017-03-31;51809.00000000;11122.00000000;21.46999931
N;NORTE;2017-03-31;15041.00000000;9595.00000000;63.79000092
SE;SUDESTE;2017-03-31;203343.00000000;84294.00000000;41.45000076
S;SUL;2017-03-31;20100.00000000;8731.00000000;43.43999863
NE;NORDESTE;2017-04-01;51809.00000000;11139.00000000;21.50000000
N;NORTE;2017-04-01;15041.00000000;9648.00000000;64.15000153
SE;SUDESTE;2017-04-01;203343.00000000;84542.00000000;41.58000183
S;SUL;2017-04-01;20100.00000000;8700.00000000;43.27999878
NE;NORDESTE;2017-04-02;51809.00000000;11150.00000000;21.52000046
N;NORTE;2017-04-02;15041.00000000;9725.00000000;64.66000366
SE;SUDESTE;2017-04-02;203343.00000000;84723.00000000;41.66999817
S;SUL;2017-04-02;20100.00000000;8706.00000000;43.31000137
NE;NORDESTE;2017-04-03;51809.00000000;11218.00000000;21.64999962
N;NORTE;2017-04-03;15041.00000000;9683.00000000;64.37999725
SE;SUDESTE;2017-04-03;203343.00000000;84498.00000000;41.54999924
S;SUL;2017-04-03;20100.00000000;8597.00000000;42.77000046
NE;NORDESTE;2017-04-04;51809.00000000;11265.00000000;21.73999977
N;NORTE;2017-04-04;15041.00000000;9730.00000000;64.69000244
SE;SUDESTE;2017-04-04;203343.00000000;84336.00000000;41.47000122
S;SUL;2017-04-04;20100.00000000;8467.00000000;42.11999893
NE;NORDESTE;2017-04-05;51809.00000000;11287.00000000;21.79000092
N;NORTE;2017-04-05;15041.00000000;9774.00000000;64.98000336
SE;SUDESTE;2017-04-05;203343.00000000;84192.00000000;41.40000153
S;SUL;2017-04-05;20100.00000000;8406.00000000;41.81999969
NE;NORDESTE;2017-04-06;51809.00000000;11292.00000000;21.79999924
N;NORTE;2017-04-06;15041.00000000;9759.00000000;64.87999725
SE;SUDESTE;2017-04-06;203343.00000000;84091.00000000;41.34999847
S;SUL;2017-04-06;20100.00000000;8378.00000000;41.68000031
NE;NORDESTE;2017-04-07;51809.00000000;11309.00000000;21.82999992
N;NORTE;2017-04-07;15041.00000000;9741.00000000;64.76000214
SE;SUDESTE;2017-04-07;203343.00000000;84106.00000000;41.36000061
S;SUL;2017-04-07;20100.00000000;8349.00000000;41.54000092
